,BATHRM,HF_BATHRM,HEAT,AC,ROOMS,BEDRM,AYB,YR_RMDL,EYB,PRICE,QUALIFIED,SALE_NUM,FIREPLACES,USECODE,LANDAREA,LIVING_GBA,WARD,SalevYB,SalevYI
12900,1,0,2,1,3,1,1955.0,2005.0,1955,117000.0,1,3,0,16,943,625.0,6,59.0,59
12901,1,0,2,1,3,2,1955.0,2005.0,1955,70000.0,0,1,0,16,943,625.0,6,57.0,57
12902,1,0,2,1,4,2,1954.0,2005.0,1954,185000.0,0,1,0,16,805,697.0,6,52.0,52
12903,1,0,2,1,4,2,1954.0,2005.0,1954,65500.0,1,3,0,16,805,702.0,6,64.0,64
12904,1,0,2,1,4,2,1954.0,2005.0,1954,186000.0,0,1,0,16,805,718.0,6,52.0,52
12905,1,0,4,1,4,2,1952.0,2005.0,1952,154900.0,1,1,0,16,462,446.0,6,54.0,54
12906,1,0,4,1,4,2,1952.0,2005.0,1952,155000.0,0,1,0,16,428,466.0,6,54.0,54
12907,1,1,4,1,4,2,1952.0,2005.0,1952,187000.0,1,1,0,16,718,533.0,6,54.0,54
12908,1,0,4,1,4,2,1952.0,2005.0,1952,131643.0,1,1,0,16,429,536.0,6,56.0,56
12909,1,0,4,1,4,2,1952.0,2005.0,1952,156000.0,0,1,0,16,445,552.0,6,54.0,54
12910,2,0,4,1,4,2,1952.0,2005.0,1952,82000.0,1,3,0,16,585,573.0,6,64.0,64
12911,2,0,4,1,4,2,1952.0,2005.0,1952,174000.0,0,1,0,16,551,678.0,6,54.0,54
12912,1,0,4,1,4,2,1952.0,2005.0,1952,164000.0,0,1,0,16,445,721.0,6,54.0,54
12913,2,1,4,1,5,3,1952.0,2005.0,1952,200000.0,1,1,0,16,1076,1317.0,6,54.0,54
12914,2,1,4,1,5,3,1952.0,2005.0,1952,50000.0,1,1,0,16,1260,1328.0,6,57.0,57
12915,2,1,4,1,5,3,1952.0,2005.0,1952,235000.0,0,1,0,16,1085,1542.0,6,54.0,54
12916,1,0,2,1,3,1,1951.0,2017.0,1951,100000.0,0,2,0,16,750,465.0,6,66.0,66
12917,1,0,2,1,3,1,1951.0,2017.0,1951,100000.0,0,2,0,16,750,465.0,6,66.0,66
12918,1,0,2,1,3,1,1951.0,2017.0,1951,100000.0,0,2,0,16,750,477.0,6,66.0,66
12919,1,0,2,1,3,1,1951.0,2017.0,1951,100000.0,0,2,0,16,750,477.0,6,66.0,66
12920,2,0,2,1,5,3,2007.0,2007.0,2007,220000.0,0,1,0,16,1092,1105.0,6,1.0,1
12921,2,0,2,1,5,3,2007.0,2007.0,2007,225000.0,0,1,0,16,1092,1105.0,6,1.0,1
12922,2,0,2,1,5,3,2007.0,2007.0,2007,200000.0,0,3,0,16,1138,1177.0,6,7.0,7
12923,2,0,2,1,5,3,2007.0,2007.0,2007,210000.0,0,3,0,16,1138,1177.0,6,7.0,7
12924,2,0,2,1,5,3,2007.0,2007.0,2007,230000.0,0,1,0,16,1138,1177.0,6,2.0,2
12925,2,0,2,1,5,3,2007.0,2007.0,2007,260000.0,0,1,0,16,1229,1267.0,6,1.0,1
12926,2,0,2,1,5,3,2007.0,2007.0,2007,225000.0,0,3,0,16,1138,1177.0,6,9.0,9
12927,1,0,4,1,2,2,1965.0,2007.0,1965,100000.0,0,3,0,16,942,725.0,6,53.0,53
12928,1,0,4,1,2,2,1965.0,2007.0,1965,135900.0,1,1,0,16,942,748.0,6,44.0,44
12929,1,0,4,1,1,1,1965.0,2007.0,1965,140000.0,0,1,0,16,690,546.0,6,43.0,43
12930,1,0,4,1,2,2,1965.0,2007.0,1965,197000.0,0,1,0,16,942,748.0,6,42.0,42
12931,1,0,2,1,2,2,1911.0,2006.0,1919,195000.0,0,1,0,16,904,589.0,7,96.0,88
12932,1,0,2,1,2,1,1911.0,2006.0,1919,180000.0,0,1,0,16,904,595.0,7,96.0,88
12933,1,0,1,0,4,1,1940.0,1940.0,1940,75000.0,1,1,0,16,1307,650.0,7,67.0,67
12934,2,0,1,0,4,3,1940.0,1940.0,1940,121298.0,1,3,0,16,1802,1050.0,7,77.0,77
12935,1,0,1,0,3,1,1940.0,1940.0,1940,107000.0,0,1,0,16,1307,650.0,7,65.0,65
12936,1,0,1,0,3,1,1940.0,1940.0,1940,43000.0,1,1,0,16,1802,1125.0,7,57.0,57
12937,1,0,1,0,3,1,1940.0,1940.0,1940,70000.0,0,6,0,16,1466,879.0,7,77.0,77
12938,1,0,1,0,3,1,1940.0,1940.0,1940,62500.0,0,2,0,16,1466,853.0,7,78.0,78
12939,1,0,1,0,3,1,1940.0,1940.0,1940,10000.0,1,1,0,16,1307,650.0,7,60.0,60
12940,1,0,1,0,6,2,1940.0,1940.0,1940,25000.0,1,1,0,16,1466,853.0,7,70.0,70
12941,2,1,2,1,5,3,2008.0,2008.0,2008,264000.0,0,1,0,16,1136,1182.0,6,2.0,2
12942,2,1,2,1,6,4,2008.0,2008.0,2008,299900.0,0,1,0,16,1312,1530.0,6,2.0,2
12943,2,1,2,1,6,4,2008.0,2008.0,2008,237000.0,0,1,0,16,1312,1512.0,6,5.0,5
12944,2,1,2,1,6,4,2008.0,2008.0,2008,299500.0,0,1,0,16,1320,1512.0,6,2.0,2
12945,1,0,2,1,5,3,2008.0,2008.0,2008,244500.0,0,1,0,16,990,1124.0,6,2.0,2
12946,1,0,2,1,5,3,2008.0,2008.0,2008,229000.0,0,1,0,16,990,1040.0,6,1.0,1
12947,1,0,2,1,5,3,2008.0,2008.0,2008,244500.0,0,1,0,16,1228,1124.0,6,2.0,2
12948,1,0,2,1,5,3,2008.0,2008.0,2008,244500.0,0,1,0,16,990,1055.0,6,2.0,2
12949,1,0,2,1,5,3,2008.0,2008.0,2008,239500.0,0,1,0,16,990,1303.0,6,3.0,3
12950,1,0,2,1,4,2,2008.0,2008.0,2008,215500.0,0,1,0,16,791,866.0,6,2.0,2
12951,1,0,2,1,4,2,2008.0,2008.0,2008,220500.0,0,1,0,16,791,809.0,6,1.0,1
12952,1,0,2,1,4,2,2008.0,2008.0,2008,204500.0,0,1,0,16,967,866.0,6,3.0,3
12953,1,0,2,1,4,2,2008.0,2008.0,2008,215500.0,0,1,0,16,791,871.0,6,2.0,2
12954,1,0,2,1,4,2,2008.0,2008.0,2008,210000.0,0,1,0,16,791,809.0,6,2.0,2
12955,1,0,2,1,4,2,2008.0,2008.0,2008,219500.0,0,1,0,16,791,1039.0,6,2.0,2
12956,1,0,2,1,4,2,2008.0,2008.0,2008,204500.0,0,1,0,16,791,868.0,6,2.0,2
12957,2,0,2,1,4,2,2008.0,2008.0,2008,165000.0,0,1,0,16,791,808.0,6,5.0,5
12958,1,0,2,1,4,2,2008.0,2008.0,2008,205000.0,0,1,0,16,967,868.0,6,2.0,2
12959,1,0,2,1,4,2,2008.0,2008.0,2008,215500.0,0,1,0,16,791,883.0,6,2.0,2
12960,1,0,2,1,4,2,2008.0,2008.0,2008,163900.0,0,1,0,16,791,809.0,6,5.0,5
12961,1,0,2,1,4,2,2008.0,2008.0,2008,185999.0,0,1,0,16,791,1032.0,6,5.0,5
12962,1,0,2,1,5,3,2008.0,2008.0,2008,244500.0,0,1,0,16,990,1116.0,6,2.0,2
12963,1,0,2,1,5,3,2008.0,2008.0,2008,229500.0,0,1,0,16,990,1060.0,6,2.0,2
12964,1,0,2,1,5,3,2008.0,2008.0,2008,229500.0,0,1,0,16,1228,1116.0,6,2.0,2
12965,1,0,2,1,5,3,2008.0,2008.0,2008,229500.0,0,1,0,16,990,1111.0,6,2.0,2
12966,1,0,2,1,5,3,2008.0,2008.0,2008,244500.0,0,1,0,16,990,1056.0,6,2.0,2
12967,2,0,2,1,5,3,2008.0,2008.0,2008,200000.0,0,1,0,16,990,1301.0,6,4.0,4
12968,3,1,4,1,6,4,2009.0,2009.0,2009,234000.0,0,1,0,16,1370,1500.0,6,3.0,3
12969,3,1,4,1,6,4,2009.0,2009.0,2009,239000.0,0,1,0,16,1362,1504.0,6,4.0,4
12970,3,1,4,1,6,4,2009.0,2009.0,2009,240250.0,0,1,0,16,1362,1502.0,6,4.0,4
12971,1,0,4,1,4,2,1954.0,2004.0,1954,51000.0,1,1,0,16,577,577.0,6,57.0,57
12972,1,0,4,1,3,1,1954.0,2004.0,1954,59900.0,1,1,0,16,471,581.0,6,56.0,56
12973,1,0,4,1,3,1,1954.0,2004.0,1954,130000.0,0,1,0,16,472,595.0,6,52.0,52
12974,1,0,4,1,4,2,1954.0,2004.0,1954,70000.0,1,4,0,16,577,679.0,6,61.0,61
12975,1,0,4,1,3,1,1954.0,2004.0,1954,127900.0,0,1,0,16,472,641.0,6,52.0,52
12976,1,0,4,1,4,2,1954.0,2004.0,1954,60000.0,1,3,0,16,577,645.0,6,63.0,63
12977,1,0,4,1,4,2,1954.0,2004.0,1954,155000.0,0,1,0,16,577,655.0,6,52.0,52
12978,1,0,4,1,3,1,1954.0,2004.0,1954,56175.0,1,5,0,16,472,629.0,6,64.0,64
12979,1,0,4,1,3,1,1954.0,2004.0,1954,155000.0,0,1,0,16,472,628.0,6,51.0,51
12980,1,0,4,1,4,2,1954.0,2004.0,1954,129000.0,0,1,0,16,577,658.0,6,51.0,51
12981,1,0,4,1,4,2,1954.0,2004.0,1954,170500.0,1,1,0,16,577,674.0,6,52.0,52
12982,1,0,4,1,3,1,1954.0,2004.0,1954,140000.0,0,1,0,16,472,609.0,6,52.0,52
12983,1,0,4,1,3,1,1954.0,2004.0,1954,149000.0,0,1,0,16,472,614.0,6,51.0,51
12984,1,0,4,1,4,2,1954.0,2004.0,1954,139000.0,0,1,0,16,577,665.0,6,51.0,51
12985,1,0,4,1,4,2,1954.0,2004.0,1954,82600.0,1,3,0,16,577,662.0,6,64.0,64
12986,1,0,4,1,3,1,1954.0,2004.0,1954,127000.0,0,1,0,16,472,609.0,6,51.0,51
12987,1,0,4,1,3,1,1954.0,2004.0,1954,119000.0,0,1,0,16,472,614.0,6,51.0,51
12988,1,0,4,1,4,2,1954.0,2004.0,1954,142000.0,0,1,0,16,577,678.0,6,51.0,51
12989,1,0,4,1,4,2,1954.0,2004.0,1954,109200.0,1,1,0,16,577,706.0,6,55.0,55
12990,1,0,4,1,3,1,1954.0,2004.0,1954,139000.0,0,1,0,16,472,624.0,6,51.0,51
12991,1,0,4,1,4,2,1954.0,2004.0,1954,69900.0,1,3,0,16,577,693.0,6,61.0,61
12992,1,0,4,1,4,2,1954.0,2004.0,1954,155000.0,0,1,0,16,577,681.0,6,51.0,51
12993,1,0,2,1,3,1,1962.0,1962.0,1962,143500.0,0,1,0,16,1145,688.0,6,48.0,48
12994,1,0,2,1,3,1,1965.0,1965.0,1965,145500.0,1,2,0,16,1145,688.0,6,50.0,50
12995,1,0,2,1,4,2,1965.0,1965.0,1965,180000.0,0,2,0,16,1303,820.0,6,49.0,49
12996,1,0,2,1,4,2,1965.0,1965.0,1965,163500.0,0,1,0,16,1303,820.0,6,49.0,49
12997,1,0,2,1,3,1,1965.0,1965.0,1965,145500.0,0,2,0,16,1145,712.0,6,49.0,49
12998,1,0,2,1,3,1,1965.0,1965.0,1965,146400.0,0,2,0,16,1145,712.0,6,50.0,50
12999,1,0,2,1,4,2,1965.0,1965.0,1965,175500.0,0,2,0,16,1303,820.0,6,50.0,50
13000,1,0,2,1,3,1,1965.0,1965.0,1965,144900.0,0,1,0,16,1145,712.0,6,45.0,45
13001,1,0,2,1,3,1,1965.0,1965.0,1965,144200.0,0,1,0,16,1145,712.0,6,48.0,48
13002,1,0,2,1,3,1,1965.0,1965.0,1965,145000.0,0,2,0,16,1154,688.0,6,49.0,49
13003,1,0,2,1,3,1,1965.0,1965.0,1965,142500.0,0,1,0,16,1145,688.0,6,46.0,46
13004,1,0,2,1,3,1,1965.0,1965.0,1965,143500.0,0,1,0,16,1145,688.0,6,48.0,48
13005,1,0,2,1,4,2,1965.0,1965.0,1965,170000.0,0,2,0,16,1303,796.0,6,49.0,49
13006,1,0,2,1,4,2,2002.0,2002.0,2002,69500.0,0,1,0,16,934,798.0,7,2.0,2
13007,1,0,2,1,5,2,1919.0,1919.0,1919,9000.0,1,3,0,16,1089,930.0,7,97.0,97
13008,1,0,2,1,4,2,2002.0,2002.0,2002,69500.0,0,1,0,16,991,846.0,7,1.0,1
13009,1,0,2,1,4,2,2002.0,2002.0,2002,69500.0,0,1,0,16,976,834.0,7,1.0,1
13010,1,0,2,1,4,2,2002.0,2002.0,2002,39333.0,0,1,0,16,934,798.0,7,0.0,0
13011,1,0,2,1,4,2,2002.0,2002.0,2002,43229.0,0,1,0,16,991,846.0,7,0.0,0
13012,2,0,2,1,4,2,2012.0,2012.0,2012,281900.0,0,2,0,16,1255,1130.0,7,3.0,3
13013,2,1,2,1,5,3,2012.0,2012.0,2012,399900.0,0,2,0,16,1328,1870.0,7,2.0,2
13014,2,1,2,1,5,3,2012.0,2012.0,2012,430000.0,0,2,0,16,1295,1858.0,7,3.0,3
13015,2,1,2,1,5,3,2012.0,2012.0,2012,304900.0,0,1,0,16,1295,1870.0,7,0.0,0
13016,2,0,2,1,4,2,2012.0,2012.0,2012,252900.0,0,1,0,16,1209,1130.0,7,0.0,0
13017,2,1,2,1,5,3,2012.0,2012.0,2012,464000.0,0,3,0,16,1295,1870.0,7,5.0,5
13018,2,1,2,1,5,3,2012.0,2012.0,2012,465000.0,0,2,0,16,1295,1870.0,7,6.0,6
13019,2,0,2,1,4,2,2012.0,2012.0,2012,250900.0,0,1,0,16,1209,1130.0,7,1.0,1
13020,2,1,2,1,5,3,2012.0,2012.0,2012,299900.0,0,1,0,16,1295,1858.0,7,0.0,0
13021,2,0,2,1,4,2,2012.0,2012.0,2012,249900.0,1,1,0,16,1209,1116.0,7,1.0,1
13022,2,1,2,1,5,3,2012.0,2012.0,2012,305900.0,0,1,0,16,1328,1870.0,7,0.0,0
13023,2,0,2,1,4,2,2012.0,2012.0,2012,250000.0,0,1,0,16,1255,1130.0,7,0.0,0
13024,2,0,2,1,4,2,2013.0,2013.0,2013,357375.0,0,2,0,16,1255,1153.0,7,4.0,4
13025,2,1,2,1,6,3,2013.0,2013.0,2013,327900.0,1,1,0,16,1328,1810.0,7,1.0,1
13026,2,1,2,1,6,3,2013.0,2013.0,2013,317900.0,1,1,0,16,1295,1780.0,7,1.0,1
13027,2,0,2,1,5,2,2013.0,2013.0,2013,249900.0,1,1,0,16,1209,1153.0,7,1.0,1
13028,2,0,2,1,5,2,2013.0,2013.0,2013,249900.0,1,2,0,16,1209,1153.0,7,2.0,2
13029,2,1,2,1,6,3,2013.0,2013.0,2013,317900.0,1,2,0,16,1295,1776.0,7,2.0,2
13030,2,0,2,1,5,2,2013.0,2013.0,2013,249900.0,1,1,0,16,1209,1153.0,7,1.0,1
13031,2,1,2,1,6,3,2013.0,2013.0,2013,376900.0,0,1,0,16,1295,1781.0,7,1.0,1
13032,2,0,2,1,5,2,2013.0,2013.0,2013,249900.0,1,1,0,16,1209,1153.0,7,1.0,1
13033,2,1,2,1,6,3,2013.0,2013.0,2013,317900.0,1,1,0,16,1328,1812.0,7,1.0,1
13034,2,0,2,1,5,2,2013.0,2013.0,2013,254900.0,1,2,0,16,1255,1153.0,7,1.0,1
13035,2,0,2,1,5,2,2013.0,2013.0,2013,261900.0,1,1,0,16,1255,1185.0,7,1.0,1
13036,2,1,2,1,6,3,2013.0,2013.0,2013,386900.0,0,1,0,16,1328,1870.0,7,1.0,1
13037,2,0,2,1,5,2,2013.0,2013.0,2013,305400.0,0,2,0,16,1209,1183.0,7,1.0,1
13038,2,0,2,1,5,2,2013.0,2013.0,2013,253400.0,1,2,0,16,1209,1181.0,7,1.0,1
13039,1,0,4,1,4,1,1940.0,1975.0,1940,115000.0,1,1,0,16,1083,666.0,6,65.0,65
13040,1,0,4,1,4,1,1940.0,1940.0,1940,110000.0,0,3,0,16,1083,670.0,6,77.0,77
13041,1,0,4,1,4,1,1940.0,1975.0,1940,180000.0,0,1,0,16,1187,629.0,6,66.0,66
13042,1,0,4,1,4,2,1940.0,1975.0,1940,80000.0,1,4,0,16,1187,629.0,6,76.0,76
13043,1,0,4,1,5,2,1940.0,1975.0,1940,58000.0,0,1,0,16,1187,629.0,6,63.0,63
13044,1,0,4,1,4,1,1940.0,1975.0,1940,95000.0,0,2,0,16,1187,645.0,6,75.0,75
13045,1,0,4,1,5,2,1940.0,1975.0,1940,94490.0,0,1,0,16,1651,854.0,6,73.0,73
13046,1,0,4,1,4,1,1940.0,1975.0,1940,82000.0,1,2,0,16,1324,750.0,6,77.0,77
13047,1,0,4,1,4,1,1940.0,1975.0,1940,80000.0,1,6,0,16,1135,580.0,6,77.0,77
13048,1,0,4,1,4,1,1940.0,1975.0,1940,108000.0,0,1,0,16,1066,598.0,6,65.0,65
13049,1,0,4,1,4,1,1940.0,1975.0,1940,45900.0,1,1,0,16,1101,639.0,6,57.0,57
13050,1,0,4,1,5,2,1940.0,1975.0,1940,144000.0,0,2,0,16,1651,822.0,6,74.0,74
13051,1,0,4,1,4,1,1940.0,1975.0,1940,130000.0,0,1,0,16,1169,623.0,6,66.0,66
13052,1,0,4,1,4,1,1940.0,1975.0,1940,66000.0,0,1,0,16,1101,635.0,6,63.0,63
13053,1,0,4,1,3,1,1940.0,2007.0,1940,145000.0,0,1,0,16,1066,604.0,6,67.0,67
13054,1,0,4,1,4,1,1940.0,1975.0,1940,35000.0,0,1,0,16,1101,623.0,6,62.0,62
13055,1,0,4,1,3,1,1940.0,1975.0,1940,40000.0,1,4,0,16,1066,587.0,6,75.0,75
13056,1,0,4,1,4,1,1940.0,1975.0,1940,44000.0,0,1,0,16,1101,623.0,6,62.0,62
13057,1,0,4,1,4,1,1940.0,1975.0,1940,40000.0,1,2,1,16,1101,640.0,6,74.0,74
13058,1,0,4,1,3,1,1940.0,1975.0,1940,43500.0,1,1,1,16,1066,607.0,6,69.0,69
13059,1,0,4,1,3,1,1940.0,1975.0,1940,29000.0,1,1,0,16,1025,585.0,6,56.0,56
13060,1,1,4,1,5,2,1940.0,1975.0,1940,127500.0,1,3,0,16,1563,901.0,6,77.0,77
13061,1,0,4,1,5,2,1940.0,1975.0,1940,52000.0,1,1,0,16,1563,878.0,6,52.0,52
13062,1,0,4,1,4,1,1940.0,1975.0,1940,187000.0,0,1,0,16,1025,585.0,6,68.0,68
13063,1,0,4,1,4,1,1940.0,1975.0,1940,50000.0,1,1,0,16,1102,625.0,6,63.0,63
13064,1,0,4,1,4,2,1940.0,1975.0,1940,191330.0,0,1,0,16,1307,650.0,6,67.0,67
13065,1,0,4,1,4,2,1940.0,1940.0,1940,60000.0,0,1,0,16,1307,638.0,6,62.0,62
13066,1,0,4,1,4,2,1940.0,1975.0,1940,86300.0,1,4,0,16,1307,650.0,6,76.0,76
13067,1,0,4,1,4,2,1940.0,1975.0,1940,62500.0,0,4,1,16,1307,650.0,6,78.0,78
13068,1,0,4,1,4,2,1940.0,1975.0,1940,175000.0,0,1,1,16,1307,650.0,6,66.0,66
13069,1,0,4,1,4,1,1940.0,1940.0,1940,143000.0,0,1,0,16,1102,636.0,6,68.0,68
13070,1,0,4,1,3,1,1940.0,1975.0,1940,90000.0,0,4,0,16,1025,585.0,6,74.0,74
13071,1,0,4,1,4,1,1940.0,1940.0,1940,74000.0,1,5,0,16,1102,636.0,6,77.0,77
13072,1,0,4,1,3,1,1940.0,1975.0,1940,167000.0,0,1,0,16,1025,585.0,6,66.0,66
13073,1,0,4,1,5,2,1940.0,1975.0,1940,159950.0,0,5,0,16,1947,1200.0,6,74.0,74
13074,1,0,4,1,5,2,1940.0,1975.0,1940,71000.0,1,1,0,16,1563,901.0,6,59.0,59
13075,1,0,4,1,3,1,1940.0,1975.0,1940,69900.0,1,4,0,16,1025,585.0,6,78.0,78
13076,1,0,4,1,4,1,1940.0,1975.0,1940,47500.0,1,1,0,16,1161,626.0,6,72.0,72
13077,1,0,4,1,4,1,1940.0,1975.0,1940,128000.0,0,1,0,16,1161,626.0,6,65.0,65
13078,1,0,4,1,4,2,1940.0,1975.0,1940,185000.0,0,1,0,16,1161,625.0,6,66.0,66
13079,1,0,4,1,4,1,1940.0,1940.0,1940,125000.0,0,1,0,16,1161,638.0,6,65.0,65
13080,1,0,4,1,4,1,1940.0,1975.0,1940,55000.0,1,1,1,16,1161,625.0,6,73.0,73
13081,1,0,4,1,4,1,1940.0,1975.0,1940,195000.0,0,1,1,16,1161,625.0,6,66.0,66
13082,1,1,1,1,6,3,1982.0,1982.0,1982,206000.0,0,1,1,16,1429,1010.0,4,29.0,29
13083,1,1,1,1,6,3,1982.0,1982.0,1982,120000.0,0,1,1,16,1429,1038.0,4,20.0,20
13084,1,1,1,1,6,3,1982.0,1982.0,1982,285000.0,1,5,1,16,1429,1010.0,4,34.0,34
13085,1,1,1,1,6,3,1982.0,1982.0,1982,95000.0,0,1,1,16,1429,1010.0,4,16.0,16
13086,1,1,1,1,6,3,1982.0,1982.0,1982,203500.0,1,1,1,16,1429,1010.0,4,28.0,28
13087,1,0,1,1,3,1,1982.0,1982.0,1982,115000.0,1,2,0,16,1073,436.0,4,36.0,36
13088,1,0,1,1,3,1,1982.0,1982.0,1982,55000.0,0,1,0,16,1073,436.0,4,20.0,20
13089,1,0,1,1,3,1,1982.0,1982.0,1982,105000.0,0,2,0,16,1073,436.0,4,34.0,34
13090,1,0,1,1,3,1,1982.0,1982.0,1982,111650.0,0,1,0,16,1073,436.0,4,23.0,23
13091,1,0,1,1,3,1,1982.0,1982.0,1982,59000.0,0,1,0,16,1073,436.0,4,21.0,21
13092,1,0,1,1,3,1,1982.0,1982.0,1982,90000.0,0,3,0,16,1073,436.0,4,34.0,34
13093,1,0,1,1,3,1,1982.0,1982.0,1982,61543.0,1,1,0,16,1073,436.0,4,28.0,28
13094,2,1,1,1,5,2,1982.0,1982.0,1982,101000.0,0,1,1,16,1429,1010.0,4,11.0,11
13095,2,1,1,1,5,2,1982.0,1982.0,1982,290000.0,0,1,1,16,1429,1006.0,4,24.0,24
13096,2,1,1,1,5,2,1982.0,1982.0,1982,104000.0,0,1,1,16,1429,1010.0,4,18.0,18
13097,2,1,2,1,5,2,1982.0,1982.0,1982,195000.0,1,1,0,16,1429,1005.0,4,28.0,28
13098,2,1,1,1,5,2,1982.0,1982.0,1982,282000.0,0,1,1,16,1429,1014.0,4,23.0,23
13099,2,1,1,1,5,2,1982.0,1982.0,1982,295000.0,0,1,1,16,1429,1010.0,4,24.0,24
13100,1,1,2,1,5,2,1982.0,1900.0,1900,105000.0,0,1,1,16,1426,1038.0,4,18.0,100
13101,2,1,1,1,5,2,1982.0,2016.0,1982,325000.0,0,4,1,16,1429,1018.0,4,34.0,34
13102,2,1,1,1,5,2,1982.0,1982.0,1982,250000.0,0,1,1,16,1429,1019.0,4,26.0,26
13103,1,1,4,1,6,3,1982.0,1982.0,1982,285000.0,0,4,1,16,1429,1026.0,4,34.0,34
13104,1,1,1,1,6,3,1982.0,1982.0,1982,164000.0,1,3,1,16,1429,1016.0,4,33.0,33
13105,1,0,1,0,5,1,1940.0,1940.0,1940,58440.0,1,3,0,16,1307,624.0,7,77.0,77
13106,1,0,1,0,4,1,1940.0,1940.0,1940,43500.0,1,1,0,16,1307,624.0,7,72.0,72
13107,1,0,1,0,4,3,1940.0,1940.0,1940,47250.0,1,1,0,16,1687,1051.0,7,69.0,69
13108,1,0,1,0,4,2,1940.0,1940.0,1940,77830.0,1,8,0,16,1466,816.0,7,77.0,77
13109,1,0,1,0,3,1,1940.0,1940.0,1940,64930.0,1,3,0,16,1307,624.0,7,77.0,77
13110,1,0,1,0,3,2,1940.0,1940.0,1940,64000.0,0,5,0,16,1466,816.0,7,77.0,77
13111,1,0,1,0,3,1,1940.0,1940.0,1940,45000.0,1,1,0,16,1307,610.0,7,68.0,68
13112,1,0,1,0,3,1,1940.0,1940.0,1940,65000.0,0,4,0,16,1307,629.0,7,77.0,77
13113,1,0,1,0,3,1,1940.0,1940.0,1940,77500.0,0,3,0,16,1466,828.0,7,77.0,77
13114,1,0,1,0,3,1,1940.0,1940.0,1940,10000.0,1,1,0,16,1307,629.0,7,58.0,58
13115,1,0,1,0,5,3,1940.0,1940.0,1940,35000.0,0,1,0,16,1687,1044.0,7,62.0,62
13116,1,0,1,0,4,2,1940.0,1940.0,1940,16000.0,0,1,0,16,1307,611.0,7,62.0,62
13117,1,0,1,0,4,1,1940.0,1940.0,1940,66070.0,1,5,0,16,1307,629.0,7,78.0,78
13118,1,0,1,0,3,2,1940.0,1940.0,1940,50000.0,1,1,0,16,1466,828.0,7,64.0,64
13119,1,0,1,0,3,1,1940.0,1940.0,1940,17900.0,1,1,0,16,1307,611.0,7,69.0,69
13120,1,0,1,0,5,3,1940.0,1940.0,1940,80000.0,0,1,0,16,1466,810.0,7,65.0,65
13121,1,0,1,0,5,2,1940.0,1940.0,1940,81000.0,0,4,0,16,1466,865.0,7,78.0,78
13122,1,0,1,0,5,3,1940.0,1940.0,1940,140000.0,0,1,0,16,1802,1058.0,7,66.0,66
13123,1,0,1,0,4,2,1940.0,1940.0,1940,77440.0,1,3,0,16,1466,810.0,7,77.0,77
13124,2,0,1,0,3,3,1940.0,1940.0,1940,35500.0,1,1,0,16,1802,1058.0,7,70.0,70
13125,1,0,1,0,3,1,1940.0,1940.0,1940,12000.0,1,1,0,16,1307,615.0,7,55.0,55
13126,1,0,1,0,3,2,1940.0,1940.0,1940,120000.0,0,1,0,16,1466,865.0,7,66.0,66
13127,2,0,1,0,3,3,1940.0,1940.0,1940,120000.0,0,1,0,16,1802,1058.0,7,66.0,66
13128,1,0,1,0,3,1,1940.0,1940.0,1940,64250.0,0,2,0,16,1307,615.0,7,75.0,75
13129,1,0,1,0,5,3,1940.0,1940.0,1940,45000.0,0,1,0,16,1466,812.0,7,60.0,60
13130,1,0,1,0,5,2,1940.0,1940.0,1940,96000.0,1,1,0,16,1466,868.0,7,66.0,66
13131,1,0,1,0,5,3,1940.0,1940.0,1940,21060.0,1,1,0,16,1802,1053.0,7,59.0,59
13132,1,0,1,0,4,2,1940.0,1940.0,1940,29000.0,1,2,0,16,1466,868.0,7,77.0,77
13133,2,1,4,1,4,2,2016.0,2016.0,2016,459000.0,0,2,0,16,663,852.0,4,0.0,0
13134,2,1,4,1,4,2,2016.0,2016.0,2016,529000.0,1,2,0,16,663,1010.0,4,0.0,0
13135,2,1,4,1,4,2,2016.0,2016.0,2016,459000.0,1,2,0,16,663,821.0,4,0.0,0
13136,2,1,4,1,4,2,2016.0,2016.0,2016,519000.0,1,2,0,16,663,985.0,4,0.0,0
13137,2,1,4,1,4,2,2016.0,2016.0,2016,459000.0,1,2,0,16,663,829.0,4,0.0,0
13138,2,1,4,1,4,2,2016.0,2016.0,2016,519000.0,1,2,0,16,663,969.0,4,0.0,0
13139,2,1,4,1,4,2,2016.0,2016.0,2016,449000.0,0,2,0,16,663,868.0,4,0.0,0
13140,2,1,4,1,4,2,2016.0,2016.0,2016,540500.0,1,2,0,16,663,1020.0,4,0.0,0
13141,1,0,2,1,4,2,1942.0,2005.0,1942,249500.0,0,1,0,16,772,703.0,4,63.0,63
13142,1,0,2,1,4,2,1942.0,2005.0,1942,249500.0,0,1,0,16,780,710.0,4,64.0,64
13143,1,0,2,1,4,2,1942.0,2005.0,1942,275000.0,0,7,0,16,750,680.0,4,75.0,75
13144,1,0,2,1,4,1,1942.0,2005.0,1942,245000.0,0,3,0,16,758,687.0,4,74.0,74
13145,1,0,2,1,4,2,1942.0,2006.0,1942,260000.0,0,5,0,16,775,676.0,4,75.0,75
13146,1,0,2,1,4,2,1942.0,2006.0,1942,167500.0,1,4,0,16,790,676.0,4,75.0,75
